ENTREVISTA,REGIAO,UF,MUNICIPIO,qtd_geladeira,qtd_ar_condicionado,qtd_ventilador,qtd_lampadas,qtd_microondas,qtd_air_fryer,qtd_lavar_secar,qtd_computadores,qtd_videogame,qtd_tv,qtd_chuveiro_eletrico,kwh_categoria_iluminacao,kwh_categoria_refrigeracao,kwh_categoria_climatizacao,kwh_categoria_eletrodomesticos,kwh_categoria_tecnologia,consumo_real_medio_kwh_mes,habito_compra_consciente,habito_desliga_tv_sem_uso,habito_evita_standby,habito_ac_portas_fechadas,habito_ac_desliga_ausencia,habito_evita_banho_longo,habito_chuveiro_posicao_verao,habito_geladeira_porta_fechada,habito_geladeira_alimentos_frios,habito_geladeira_termostato,habito_geladeira_nao_seca_roupa,habito_geladeira_borracha_vedacao,habito_lava_roupa_carga_maxima,habito_prefere_lampada_led,habito_evita_luz_dia,habito_apaga_luz_ambiente_vazio,produtos_maior_consumo,categoria_maior_consumo,qtd_freezer,kwh_freezer,qtd_frigobar,kwh_frigobar,qtd_bebedouro,kwh_bebedouro,qtd_ar_condicionado_split,kwh_ar_condicionado_split,qtd_aquecedor_eletrico,kwh_aquecedor_eletrico,qtd_computador_desktop,kwh_computador_desktop,qtd_notebook,kwh_notebook,qtd_roteador_wifi,kwh_roteador_wifi,qtd_maquina_lavar,kwh_maquina_lavar,qtd_secadora_roupas,kwh_secadora_roupas,qtd_cafeteira_eletrica,kwh_cafeteira_eletrica,qtd_ferro_passar,kwh_ferro_passar,qtd_aspirador_po,kwh_aspirador_po,qtd_liquidificador,kwh_liquidificador,qtd_batedeira,kwh_batedeira,qtd_bomba_dagua,kwh_bomba_dagua,qtd_portao_eletrico,kwh_portao_eletrico,qtd_motor_piscina,kwh_motor_piscina,qtd_forno_eletrico,kwh_forno_eletrico,qtd_fogao_eletrico,kwh_fogao_eletrico
61775,Nordeste,BA,Alagoinhas,1.0,0.0,2.0,10.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,20.25,45.0,71.06400000000001,2.18,0.4894833333333334,,Sempre,Sempre,Sempre,,,Sempre,NÃO SE APLICA,Sempre,Sempre,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.29,1,0.2,1,6.77,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,1.96,1,0.1,0,0.0,0,0.0,0,0.0,1,4.5,0,0.0
61776,Nordeste,BA,Alagoinhas,1.0,0.0,3.0,14.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,22.41,45.0,106.596,82.67,1.962,,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Ventilador|Chuveiro Elétrico|Geladeira,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.96,1,6.77,1,0.0,0,0.0,1,0.0,1,0.82,0,0.0,1,2.82,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61777,Nordeste,BA,Alagoinhas,1.0,0.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,11.25,45.0,35.532000000000004,5.64,28.725166666666667,,Normalmente,Normalmente,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre,Sempre,Sempre,Bebedouro|Geladeira|Ventilador,Refrigeração,0,0.0,0,0.0,1,60.91,0,0.0,0,0.0,1,1.65,0,0.0,1,6.77,1,0.0,0,0.0,0,0.0,1,0.4,0,0.0,1,2.82,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61778,Nordeste,BA,Alagoinhas,1.0,0.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,8.549999999999999,45.0,106.596,5.64,60.912,,Sempre,Sempre,Sempre,,,,,Sempre,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Ventilador|TV|Secador de Cabelo,Climatização,0,0.0,0,0.0,1,22.84,0,0.0,0,0.0,0,0.0,0,0.0,1,6.77,1,0.0,0,0.0,0,0.0,1,1.76,0,0.0,1,2.23,1,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61779,Nordeste,BA,Alagoinhas,1.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9.45,45.0,106.596,0.0,30.456,92.66666666666669,Sempre,Sempre,Normalmente,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Normalmente,Sempre,Ventilador|Geladeira|TV,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.08,1,0.0,0,0.0,0,0.0,2,3.64,0,0.0,1,2.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61780,Nordeste,BA,Alagoinhas,1.0,0.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3,45.0,71.06400000000001,26.25,38.205,,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Ventilador|Bebedouro|Geladeira,Climatização,0,0.0,0,0.0,1,45.68,0,0.0,0,0.0,0,0.0,1,0.98,1,5.08,1,0.0,0,0.0,1,3.76,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61781,Nordeste,BA,Alagoinhas,1.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,11.16,45.0,0.0,40.015,30.456,85.58333333333333,Sempre,Sempre,Sempre,,,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Geladeira|Chuveiro Elétrico|TV,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.82,0,0.0,1,2.82,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61782,Nordeste,BA,Alagoinhas,1.0,0.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,9.42,45.0,94.752,0.0,0.0,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Normalmente,Normalmente,Sempre,Sempre,Sempre,Ventilador|Geladeira|Lâmpada LED,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.41,0,0.0,1,1.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61783,Nordeste,BA,Alagoinhas,1.0,0.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,11.4,45.0,71.06400000000001,5.64,47.763,,Sempre,Sempre,Raramente,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Ventilador|TV|Geladeira,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.39,1,6.77,1,0.0,0,0.0,0,0.0,1,4.47,0,0.0,1,2.82,1,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61784,Nordeste,BA,Alagoinhas,1.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,10.2,45.0,71.06400000000001,128.0,39.904,,Sempre,Normalmente,Raramente,,,Normalmente,Sempre,Sempre,Sempre,Normalmente,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Chuveiro Elétrico|Ventilador|Geladeira,Eletrodomésticos,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,19.6,0,0.0,1,6.77,1,0.0,0,0.0,0,0.0,1,3.91,0,0.0,1,2.82,2,0.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61785,Nordeste,BA,Alagoinhas,1.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,12.78,45.0,35.532000000000004,0.1999999999999999,34.33595,,Sempre,Sempre,Normalmente,,,,,Sempre,Sempre,Normalmente,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre,Geladeira|Ventilador|TV,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,6.77,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,2.82,1,0.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61786,Norte,RO,Ji-Paraná,1.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.415,45.0,53.298,0.0,0.0,,Sempre,Sempre,Sempre,,,,,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,4.47,0,0.0,1,1.09,0,0.0,1,1.36,1,1.41,0,0.0,0,0.0,0,0.0
61787,Norte,RO,Ji-Paraná,1.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,6.75,45.0,0.658,0.7266666666666667,0.0,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Geladeira|Lâmpada Fluorescente|Bomba d'Água,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.73,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,2.79,0,0.0,0,0.0,0,0.0,0,0.0
61788,Norte,RO,Ji-Paraná,1.0,0.0,3.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,8.100000000000001,45.0,106.596,3.3063333333333333,0.0,,Sempre,Sempre,Sempre,,,,,Sempre,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,3.31,0,0.0,0,0.0,0,0.0,1,2.23,0,0.0,1,2.79,0,0.0,0,0.0,0,0.0,0,0.0
61789,Norte,RO,Ji-Paraná,1.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,5.85,45.0,11.844,3.3063333333333333,0.0,,Sempre,Sempre,Sempre,,,,,Nunca,Nunca,Sempre,Raramente,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Geladeira|Ventilador|Ferro de Passar,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,3.31,0,0.0,1,9.92,0,0.0,1,1.09,0,0.0,1,2.79,0,0.0,0,0.0,0,0.0,0,0.0
61790,Norte,RO,Ji-Paraná,1.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,5.8500000000000005,45.0,94.752,13.080000000000002,0.0,,Sempre,Sempre,Sempre,,,,,Sempre,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Ventilador|Geladeira|Secadora de Roupas,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,13.08,0,0.0,0,0.0,0,0.0,1,1.09,0,0.0,1,2.79,0,0.0,0,0.0,0,0.0,0,0.0
61791,Norte,RO,Ji-Paraná,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.2,45.0,35.532000000000004,0.0,5.346,,Sempre,Sempre,NÃO SE APLICA,,,,,Nunca,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Geladeira|Ventilador|Roteador Wi-Fi,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.96,1,6.77,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,1.36,1,2.89,0,0.0,0,0.0,0,0.0
61792,Norte,RO,Ji-Paraná,1.0,0.0,2.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.25,45.0,71.06400000000001,0.0,2.58,,Sempre,Sempre,NÃO SE APLICA,,,,,Nunca,Nunca,Normalmente,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Ventilador|Geladeira|Notebook,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.58,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61793,Norte,RO,Ji-Paraná,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.65,45.0,71.06400000000001,0.0,0.0,,Sempre,Sempre,NÃO SE APLICA,,,,,Nunca,Nunca,Normalmente,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Ventilador|Geladeira|Bomba d'Água,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.82,0,0.0,1,5.02,0,0.0,0,0.0,0,0.0,0,0.0
61794,Norte,RO,Ji-Paraná,1.0,0.0,2.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.7999999999999998,45.0,71.06400000000001,0.0,3.87,,Sempre,Sempre,NÃO SE APLICA,,,,,Nunca,Nunca,Raramente,Nunca,Sempre,Sempre,NÃO SE APLICA,NÃO SE APLICA,Sempre,Ventilador|Geladeira|Liquidificador,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,3.87,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.78,0,0.0,1,5.02,0,0.0,0,0.0,0,0.0,0,0.0
61795,Norte,RO,Ji-Paraná,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.7999999999999998,45.0,35.532000000000004,0.0,0.0,,Sempre,Sempre,NÃO SE APLICA,,,,,Nunca,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Geladeira|Ventilador|Liquidificador,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61796,Nordeste,BA,Alagoinhas,1.0,0.0,2.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,16.65,45.0,71.06400000000001,5.64,20.8821,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre,Sempre,Ventilador|Geladeira|TV,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.58,1,6.77,1,0.0,0,0.0,0,0.0,1,0.82,0,0.0,1,5.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61797,Nordeste,BA,Alagoinhas,1.0,0.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,11.07,45.0,106.596,5.64,33.84,213.8333333333333,Normalmente,Sempre,Sempre,,,,,Sempre,Normalmente,Normalmente,Sempre,Normalmente,Sempre,Normalmente,Normalmente,Sempre,Ventilador|Geladeira|TV,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.77,1,0.0,0,0.0,0,0.0,1,3.91,0,0.0,1,1.09,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61798,Nordeste,BA,Alagoinhas,1.0,2.0,3.0,13.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,22.5,45.0,789.036,82.665,50.76,,Normalmente,Sempre,Sempre,Sempre,Sempre,Normalmente,Sempre,Normalmente,Sempre,Sempre,Sempre,Normalmente,Normalmente,Normalmente,Sempre,Normalmente,Ar-condicionado|Ar-condicionado Split|Ventilador,Climatização,1,40.0,0,0.0,1,60.91,2,682.44,0,0.0,0,0.0,2,10.15,1,6.77,1,0.0,0,0.0,1,3.76,1,4.47,0,0.0,1,2.82,1,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61799,Nordeste,BA,Alagoinhas,1.0,0.0,2.0,6.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,5.699999999999999,45.0,35.532000000000004,37.64,67.67999999999999,,Sempre,Normalmente,Raramente,,,Normalmente,Normalmente,Normalmente,Sempre,Raramente,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre,TV|Geladeira|Ventilador,Tecnologia,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.57,1,3.91,0,0.0,1,0.43,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61800,Nordeste,BA,Alagoinhas,1.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,8.1,45.0,17.766000000000002,55.86,33.84,,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre,Normalmente,Normalmente,Sempre,Chuveiro Elétrico|Geladeira|TV,Eletrodomésticos,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.82,0,0.0,1,0.43,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61801,Nordeste,BA,Alagoinhas,1.0,0.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,11.25,45.0,106.596,2.18,33.84,136.66666666666666,Sempre,Sempre,Raramente,,,,,Sempre,Normalmente,Raramente,Sempre,Sempre,Sempre,Normalmente,Normalmente,Normalmente,Ventilador|Geladeira|TV,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,3.91,0,0.0,1,0.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61802,Norte,PA,Belém,1.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.199999999999999,45.0,17.766000000000002,0.0,13.536,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Raramente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Geladeira|Ventilador|TV,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.77,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,3.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61803,Norte,PA,Belém,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.199999999999999,45.0,0.0,0.0,4.704,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Geladeira|Freezer|TV,Refrigeração,1,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61805,Norte,PA,Belém,1.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.84,45.0,11.844,0.0,5.232,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Geladeira|Ventilador|TV,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61806,Nordeste,BA,Alagoinhas,1.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,11.88,45.0,0.0,20.0,27.072,,Sempre,Sempre,Normalmente,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre,Sempre,Geladeira|TV|Chuveiro Elétrico,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61807,Nordeste,BA,Alagoinhas,1.0,0.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,7.124999999999999,45.0,35.532000000000004,0.3999999999999999,34.03565,,Sempre,Sempre,Normalmente,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Geladeira|Ventilador|TV,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,0.0,0,0.0,0,0.0,1,0.82,0,0.0,1,2.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61808,Nordeste,BA,Alagoinhas,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.71,45.0,35.532000000000004,0.0,18.816,103.58333333333331,Sempre,Normalmente,Normalmente,,,,,Normalmente,Normalmente,Normalmente,Sempre,Sempre,NÃO SE APLICA,Normalmente,Sempre,Sempre,Geladeira|Ventilador|TV,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,1,1.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61809,Norte,RO,Ji-Paraná,1.0,0.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.51,45.0,8.883000000000001,0.8599999999999999,0.0,,Sempre,Sempre,Sempre,,,,,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.86,0,0.0,1,1.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61810,Norte,RO,Ji-Paraná,1.0,0.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.68,45.0,39.48,0.8599999999999999,0.0,,Sempre,Sempre,Sempre,,,,,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61811,Norte,RO,Ji-Paraná,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.35,45.0,35.532000000000004,0.0,1.5479999999999998,,Sempre,Sempre,NÃO SE APLICA,,,,,Nunca,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Geladeira|Ventilador|Liquidificador,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.55,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61812,Norte,RO,Ji-Paraná,1.0,0.0,3.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,5.4,45.0,106.596,6.540000000000001,0.0,,Sempre,Sempre,Sempre,,,,,Sempre,Normalmente,Sempre,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre,Ventilador|Geladeira|Secadora de Roupas,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,6.54,0,0.0,0,0.0,0,0.0,1,2.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61813,Norte,RO,Ji-Paraná,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.35,45.0,35.532000000000004,0.0,6.54,,Sempre,Sempre,NÃO SE APLICA,,,,,Nunca,Nunca,Raramente,Nunca,Raramente,Sempre,Sempre,Sempre,Sempre,Geladeira|Ventilador|Notebook,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.54,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61814,Norte,RO,Ji-Paraná,1.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.35,45.0,71.06400000000001,0.0,1.5479999999999998,,Sempre,Sempre,NÃO SE APLICA,,,,,Nunca,Nunca,Sempre,Raramente,Normalmente,Sempre,Sempre,Sempre,Sempre,Ventilador|Geladeira|Liquidificador,Climatização,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.55,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61815,Nordeste,BA,Alagoinhas,1.0,0.0,2.0,11.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,18.45,45.0,71.06400000000001,264.2,17.008149999999997,,Sempre,Sempre,Raramente,,,Normalmente,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Chuveiro Elétrico|Ventilador|Geladeira,Eletrodomésticos,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09,1,6.77,1,0.0,0,0.0,0,0.0,1,1.76,0,0.0,1,2.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61816,Nordeste,BA,Alagoinhas,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.45,45.0,35.532000000000004,0.0,16.919999999999998,,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Normalmente,Normalmente,Sempre,NÃO SE APLICA,Normalmente,Sempre,Sempre,Geladeira|Ventilador|TV,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
61817,Norte,PA,Belém,1.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.76,45.0,0.4565166666666667,0.0,0.96,,Sempre,Raramente,Raramente,,,,,Sempre,Sempre,Sempre,Nunca,Raramente,NÃO SE APLICA,Sempre,Sempre,Sempre,Geladeira|Lâmpada LED|Liquidificador,Refrigeração,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,1,1.96,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
